id,price
0,6.327363295880146
1,8.361322950290507
2,9.149524804177545
3,8.077519596199524
4,9.41564406779662
5,8.077519596199524
6,7.387791114058342
7,6.790448703494951
8,6.472270322831573
9,6.472270322831573
10,9.149524804177545
11,7.457412248628899
12,8.361322950290507
13,8.077519596199524
14,6.472270322831573
15,7.457412248628899
16,7.457412248628899
17,6.488714744877451
18,9.149524804177545
19,8.785629629629629
20,6.795476109215018
21,9.149524804177545
22,9.581517162471402
23,7.206066473988434
24,9.41564406779662
25,7.457412248628899
26,7.457412248628899
27,9.581517162471402
28,8.077519596199524
29,8.361322950290507
30,6.802178160919542
31,8.361322950290507
32,8.361322950290507
33,6.472270322831573
34,9.581517162471402
35,8.077519596199524
36,9.41564406779662
37,7.206066473988434
38,9.149524804177545
39,9.581517162471402
40,9.360455479452057
41,8.361322950290507
42,7.457412248628899
43,8.361322950290507
44,7.457412248628899
45,6.472270322831573
46,6.472270322831573
47,9.41564406779662
48,8.763546107784412
49,8.313956418383523
50,7.699864541832667
51,7.178583333333331
52,8.120829787234044
53,8.361322950290507
54,6.790448703494951
55,6.488714744877451
56,8.361322950290507
57,8.01064166666667
58,6.488714744877451
59,6.327363295880146
60,7.387791114058342
61,8.763546107784412
62,6.488714744877451
63,7.457412248628899
64,8.361322950290507
65,7.387791114058342
66,9.149524804177545
67,8.361322950290507
68,7.457412248628899
69,8.361322950290507
70,9.149524804177545
71,8.05096103896104
72,6.472270322831573
73,8.077519596199524
74,6.488714744877451
75,6.472270322831573
76,6.488714744877451
77,9.149524804177545
78,6.790448703494951
79,7.294650406504066
80,7.896748837209304
81,6.488714744877451
82,8.361322950290507
83,6.790448703494951
84,8.459594594594593
85,6.327363295880146
86,7.457412248628899
87,7.206066473988434
88,8.361322950290507
89,7.845430555555556
90,6.806533980582526
91,8.361322950290507
92,7.1306346153846185
93,6.58230188679245
94,8.763546107784412
95,8.077519596199524
96,6.488714744877451
97,7.896748837209304
98,6.790448703494951
99,6.472270322831573
100,8.361322950290507
101,6.488714744877451
102,6.472270322831573
103,9.149524804177545
104,8.921860000000002
